DYRK1A_N,ITSN1_N,pBRAF_N,pCAMKII_N,pERK_N,pMEK_N,pNR2A_N,pPKCAB_N,GSK3B_N,APP_N,SOD1_N,MTOR_N,P38_N,pMTOR_N,pNUMB_N,RAPTOR_N,pP70S6_N,NUMB_N,pGSK3B_N,pPKCG_N,S6_N,AcetylH3K9_N,ARC_N,nNOS_N,Tau_N,IL1B_N,PSD95_N,SNCA_N,Ubiquitin_N,pS6_N,CaNA_N,Genotype
0.371998425,0.597821808,0.160083978,4.503083585,0.376590999,0.23750164,0.721690067,1.161527359,1.237895289,0.424091327,0.673008791,0.483925994,0.489437082,0.917333683,0.338407033,0.30087915,0.377509513,0.169898558,0.120212546,1.451107584,0.295562763,0.106203851,0.127389414,0.189634946,0.16058243,0.559243668,2.111586502,0.17065765,1.242426334,0.127389414,0.991166931,0
0.35694374,0.582108464,0.157121135,4.446908262,0.364546376,0.233020781,0.688291941,1.111885454,1.199822605,0.419285352,0.620501774,0.465408008,0.456791688,0.866447035,0.310314242,0.290420679,0.347820578,0.165853323,0.11815245,1.412536944,0.299127088,0.101450271,0.12598804,0.185236099,0.167777854,0.566774349,2.085229225,0.153962472,1.280912778,0.12598804,0.995876005,0
0.353026168,0.558195537,0.168084765,4.091025847,0.361855836,0.23486916,0.65837213,1.045432654,1.182854391,0.422379194,0.568148981,0.496387863,0.507144004,0.8195537,0.315620485,0.30052978,0.399100979,0.148957299,0.115103367,1.368601607,0.269928681,0.090638259,0.114651982,0.167464115,0.166561343,0.558544732,2.002708315,0.149950348,1.121513045,0.114651982,0.991694502,0
0.353194201,0.551537359,0.161860762,4.05751155,0.358929425,0.234347618,0.652381711,1.023418831,1.176198821,0.413414051,0.61908555,0.490998885,0.519515692,0.802453401,0.317508364,0.298231639,0.391906962,0.145038168,0.115036393,1.350967513,0.260074561,0.095242322,0.118941949,0.17193325,0.165364814,0.592934493,1.985354163,0.158441328,1.161370495,0.118941949,0.987040653,0
0.337189307,0.54244177,0.156323277,4.051117711,0.347506644,0.232921682,0.625762076,1.035016414,1.163670471,0.40503361,0.566671877,0.480381429,0.480694075,0.785993434,0.307800531,0.312802876,0.369391902,0.147064057,0.121619217,1.332384342,0.266903915,0.093238434,0.119128114,0.170373665,0.171797153,0.562099644,1.967615658,0.15133452,1.152580071,0.119128114,0.983807829,0
0.336896354,0.508493987,0.16682573,3.632945219,0.342622638,0.23325062,0.598587517,0.95571674,1.065279634,0.396258828,0.521282688,0.483680092,0.502004199,0.754724184,0.307310555,0.299293758,0.393968315,0.133600917,0.116972477,1.269380734,0.244151376,0.084518349,0.113990826,0.168004587,0.155275229,0.556766055,1.907224771,0.152752294,1.122018349,0.113990826,0.961697248,0
0.321071496,0.504621769,0.166006414,3.586493115,0.34295416,0.230333899,0.587059045,0.954159593,1.073571024,0.391058291,0.520467836,0.482927749,0.540464063,0.747594793,0.309186946,0.305414073,0.405961139,0.133761551,0.11753437,1.257606491,0.243745774,0.093306288,0.11933739,0.158102321,0.157876944,0.577417174,1.897115168,0.160581474,1.133310796,0.11933739,0.941852603,0
0.342356378,0.532229796,0.172151899,3.806037001,0.350730282,0.234274586,0.606815969,0.992405063,1.104576436,0.413242454,0.55248296,0.525608569,0.524634859,0.7781889,0.319182084,0.320934761,0.414995131,0.142710472,0.119666895,1.281428245,0.227013461,0.092744695,0.119780972,0.17008898,0.168149669,0.569472964,1.949463838,0.169746749,1.132329455,0.119780972,0.974218572,0
0.346938776,0.510950722,0.183175709,3.426331508,0.355151817,0.254106521,0.599552016,0.941015431,1.039323046,0.411149826,0.552513688,0.555002489,0.603534097,0.822050772,0.340965655,0.348183176,0.473867596,0.130839718,0.119272946,1.204746883,0.250713535,0.074658254,0.123178609,0.174553102,0.17951029,0.603274748,1.935256121,0.181312904,1.138350608,0.123178609,0.95253117,0
0.345346062,0.484486874,0.183770883,3.293317422,0.36849642,0.242004773,0.56778043,0.899761337,1.020286396,0.403579952,0.5424821,0.521718377,0.600238663,0.77875895,0.335799523,0.341527446,0.471837709,0.131277533,0.11938326,1.160058737,0.229368576,0.084434655,0.131571219,0.168135095,0.178854626,0.598091043,1.910132159,0.182966226,1.136417034,0.131571219,0.939353891,0
0.311823001,0.477068449,0.194053929,3.286471537,0.320811247,0.231620189,0.540677575,0.885227011,0.968425905,0.391334409,0.509794884,0.537220558,0.551740032,0.777137589,0.316432358,0.3247292,0.448490436,0.134276682,0.11982538,1.180189673,0.242510914,0.087159416,0.130362788,0.17221135,0.179437001,0.614933012,1.949721511,0.198855939,1.187415324,0.130362788,0.970344724,0
0.321612903,0.494193548,0.197741935,3.155483871,0.364516129,0.272580645,0.598709677,0.872903226,0.990645161,0.429354839,0.543225806,0.603870968,0.721935484,0.904193548,0.379677419,0.403548387,0.549354839,0.118490967,0.125398512,1.102196245,0.226354942,0.073680482,0.117428268,0.150371945,0.168614949,0.615302869,1.847679773,0.173928445,1.076691463,0.117428268,0.890187744,0
0.317186054,0.480407282,0.18389386,2.932428263,0.342486887,0.248997223,0.556309781,0.821659981,0.95927183,0.410058624,0.527614934,0.607219994,0.705337859,0.873495835,0.378278309,0.394014193,0.534094415,0.120907674,0.121600554,1.090940585,0.218257405,0.076043651,0.123852416,0.159016109,0.156591027,0.602286506,1.80807206,0.195738784,1.114498528,0.123852416,0.889485536,0
0.295302013,0.451998833,0.181791655,2.833965568,0.329734462,0.233440327,0.52173913,0.800700321,0.888824044,0.390137146,0.497519697,0.561132186,0.641085498,0.82141815,0.34986869,0.374963525,0.503063904,0.132627423,0.128499641,1.116654702,0.229361091,0.084350323,0.129576454,0.163854989,0.161880833,0.629576454,1.886216798,0.206030151,1.19005743,0.129576454,0.930904523,0
0.28678941,0.497916947,0.191640908,5.179948932,0.355059804,0.288939659,0.948259643,1.240693455,1.243112485,0.371052278,0.693723962,0.464856874,0.439188281,0.845047709,0.323478027,0.292702594,0.462169063,0.184323331,0.135257195,1.933481323,0.354715248,0.107700551,0.128827312,0.202005511,0.180266381,0.494029394,2.40385793,0.152020821,1.330296999,0.128827312,1.061007348,0
0.290814936,0.513082584,0.194603434,5.318615427,0.370264377,0.295993459,0.938539111,1.217906787,1.26764786,0.368629054,0.711638049,0.470155356,0.441128373,0.899563914,0.326792041,0.29326792,0.447942219,0.182729375,0.128296068,1.870624518,0.352351581,0.105936777,0.129452583,0.207170393,0.174942174,0.488743254,2.438550501,0.157363146,1.31842714,0.129452583,1.084656901,0
0.376921951,0.565236491,0.212476204,5.755893982,0.414409138,0.312051545,1.021525846,1.341045541,1.347488651,0.407673159,0.780348514,0.506223459,0.477522331,0.970420267,0.360960609,0.322887685,0.472250696,0.171860037,0.12,1.811786372,0.318453039,0.099668508,0.121767956,0.187108656,0.171049724,0.498121547,2.312559853,0.137384899,1.29252302,0.121767956,1.025930018,0
0.285643727,0.464603227,0.193447481,4.889529141,0.369608166,0.292558446,0.870102074,1.230490616,1.187685216,0.349687191,0.666117879,0.444682252,0.426078367,0.777905828,0.316924597,0.284820547,0.444682252,0.180707798,0.144273933,1.778264955,0.321119115,0.10272471,0.129241048,0.206910951,0.172982566,0.532101472,2.463513937,0.155339806,1.376761666,0.129241048,1.145109093,0
0.296604414,0.499320883,0.194227504,4.997113752,0.352971138,0.328692699,0.905602716,1.225806452,1.245670628,0.362478778,0.683701188,0.458234295,0.422071307,0.824957555,0.328862479,0.295415959,0.441086587,0.181695688,0.137023217,1.749585406,0.328150912,0.103026534,0.126243781,0.198486733,0.177031509,0.546330846,2.426409619,0.14935738,1.376451078,0.126243781,1.166873964,0
0.290687401,0.525357837,0.224597986,5.31754727,0.384520233,0.313482948,0.925075102,1.278671143,1.299346174,0.362961654,0.700653826,0.472344937,0.441067326,0.85209401,0.34387701,0.304294045,0.453967132,0.174674726,0.134822252,1.726872247,0.306833316,0.097735888,0.132670833,0.194344842,0.170884131,0.556910153,2.409794078,0.158795205,1.391455793,0.132670833,1.1522385,0
0.306938946,0.437591165,0.188997708,4.611585747,0.304855178,0.297145239,0.77787039,1.194832257,1.136695145,0.31756616,0.624296728,0.434257137,0.412169202,0.763284018,0.309439467,0.27339029,0.490935612,0.171710349,0.150770062,1.780599838,0.314509592,0.103620643,0.127398001,0.19021886,0.192785734,0.552553364,2.479870305,0.166981897,1.363009997,0.127398001,0.997838422,0
0.275713979,0.450719347,0.203135065,4.765943741,0.303414215,0.315439124,0.817264333,1.168778183,1.179299979,0.326819841,0.64032639,0.467038866,0.397036719,0.796435473,0.31801589,0.296542839,0.438264977,0.171719918,0.145207342,1.805166553,0.318558804,0.101971448,0.126988443,0.195649218,0.192522094,0.553229096,2.469340585,0.171312033,1.388443236,0.126988443,0.977702243,0
0.238963731,0.43357513,0.183212435,4.596683938,0.313782383,0.300725389,0.771813472,1.129948187,1.115025907,0.308186528,0.581554404,0.446217617,0.397720207,0.74507772,0.306528497,0.271295337,0.422797927,0.161913646,0.143523454,1.730943497,0.3054371,0.098747335,0.130063966,0.17750533,0.193230277,0.547841151,2.438566098,0.154984009,1.361807036,0.130063966,1.005197228,0
0.249806651,0.471513277,0.216808456,4.512761021,0.295436968,0.326372776,0.787574117,1.191286414,1.142046919,0.367362722,0.688063934,0.486207786,0.443928848,0.826759474,0.344676463,0.3225058,0.47744264,0.150552486,0.152451657,1.732907459,0.303522099,0.098756906,0.124309392,0.177140884,0.177313536,0.551104972,2.402796961,0.171961326,1.431629834,0.124309392,1.094440608,0
0.264480874,0.466666667,0.233060109,4.75273224,0.356010929,0.354918033,0.818306011,1.232513661,1.239617486,0.369945355,0.642896175,0.484153005,0.471857923,0.854371585,0.33715847,0.315300546,0.48579235,0.153568358,0.148581255,1.706964746,0.306448839,0.095786758,0.126569218,0.186242476,0.173860705,0.569045572,2.35855546,0.172141015,1.426311264,0.126569218,1.097678418,0
0.273983116,0.434893835,0.243796367,4.521105142,0.305960604,0.36863648,0.793809158,1.146073164,1.162445638,0.332054234,0.596060373,0.492709133,0.432591456,0.793809158,0.355845485,0.302890765,0.444614991,0.151407257,0.14750763,1.684130214,0.295015259,0.090539166,0.126992201,0.169549,0.15089861,0.550186504,2.358087487,0.16615802,1.435062733,0.126992201,1.061207189,0
0.201140799,0.409486641,0.170819574,4.364455119,0.255178625,0.318823176,0.746622636,1.153707595,1.131191834,0.293905734,0.67367157,0.435905134,0.419693786,0.750225158,0.313719604,0.275893125,0.478534974,0.151549681,0.164083865,1.815405652,0.320875114,0.092980857,0.132862352,0.171604376,0.211030082,0.628076572,2.485186873,0.195533273,1.502278943,0.132862352,1.144940747,0
0.209582598,0.420928865,0.167842446,4.345091123,0.257789536,0.303644915,0.754262199,1.121399177,1.100235156,0.32069371,0.68547913,0.458259847,0.424456202,0.749265138,0.300999412,0.264550265,0.447971781,0.146452593,0.159470601,1.754610545,0.303970493,0.091126058,0.125189846,0.180299414,0.201562161,0.605771317,2.390106314,0.18398785,1.434150575,0.125189846,1.091343025,0
0.326587579,0.475575715,0.205163992,5.250174459,0.329378925,0.35799023,0.902651779,1.320655967,1.315073273,0.333217027,0.779832519,0.52128402,0.468597348,0.892533147,0.361828332,0.373342638,0.532100488,0.147598253,0.152183406,1.741266376,0.308296943,0.089737991,0.125764192,0.169868996,0.197379913,0.624017467,2.420305677,0.173144105,1.477510917,0.125764192,1.104803493,0
0.295470714,0.53355466,0.183424235,4.746502253,0.371591179,0.328788238,0.982570548,1.273772824,1.27555134,0.359497273,0.737016837,0.474507944,0.438226227,0.912852739,0.333649514,0.30187337,0.361868627,0.214803278,0.135030812,1.665808898,0.375770299,0.138078147,0.126565992,0.198957134,0.184397643,0.547843164,2.466987201,0.147558746,1.38464143,0.126565992,1.011715311,0
0.309431681,0.539782346,0.184401451,4.770858525,0.376783555,0.302055623,0.99879081,1.310399033,1.253083434,0.357315599,0.747521161,0.46541717,0.459975816,0.883675937,0.339903265,0.307617896,0.362636034,0.216005472,0.135567715,1.615458276,0.376812585,0.145827633,0.126812585,0.197195622,0.185157319,0.52749658,2.459439124,0.1624487,1.392339261,0.126812585,1.009781122,0
0.316773125,0.530754672,0.179441684,4.813697658,0.361249113,0.30009463,0.995268512,1.319730305,1.284362432,0.361603974,0.739176721,0.458244618,0.415306364,0.880884788,0.344570617,0.298438609,0.353442158,0.205182866,0.134834455,1.582972487,0.359336487,0.143561388,0.125574579,0.192725335,0.179601625,0.528678969,2.45306775,0.148957431,1.424155619,0.125574579,0.960229165,0
0.287850196,0.510378865,0.182174481,4.541878357,0.360139353,0.296414574,0.902888663,1.240528379,1.215270721,0.345187981,0.776745536,0.474234287,0.452460444,0.83147046,0.338220351,0.300769342,0.35912324,0.2025417,0.142705851,1.608860648,0.363251258,0.140323008,0.135204307,0.20077663,0.196363957,0.56279234,2.570999912,0.162386374,1.43950225,0.135204307,1.183037684,0
0.284857352,0.506949525,0.177761522,4.531236284,0.366349671,0.294513533,0.912362838,1.268324799,1.22809071,0.368544257,0.776591075,0.469787857,0.44228237,0.823847842,0.339136796,0.302121434,0.360643745,0.200397683,0.137114204,1.581914066,0.349528832,0.136336129,0.130111524,0.196939569,0.187602663,0.557275006,2.525201003,0.167804962,1.443070805,0.130111524,1.108152503,0
0.269843488,0.474147568,0.174538849,4.286193404,0.338177753,0.278926775,0.896310788,1.209195081,1.182084964,0.346841811,0.76020123,0.456819452,0.431386249,0.826159866,0.328395752,0.291503633,0.340413639,0.193171228,0.134203169,1.551385241,0.340760824,0.131915615,0.128187749,0.183682115,0.187833602,0.536643226,2.463102601,0.162331611,1.424383631,0.128187749,1.066423791,0
0.266735859,0.445251687,0.181110535,4.167099118,0.336446981,0.285244767,0.802456322,1.189067635,1.082165715,0.313267601,0.603355821,0.429164504,0.403390417,0.75177305,0.315343366,0.258951738,0.362912991,0.180152144,0.139349931,1.515214385,0.310972799,0.116528354,0.128169663,0.180958967,0.182687875,0.576994006,2.508875058,0.167819272,1.376901798,0.128169663,1.163785154,0
0.242337336,0.460835275,0.179422836,4.302921671,0.310808389,0.294855709,0.812690446,1.209356516,1.162036207,0.310808389,0.630937444,0.44111848,0.402939595,0.774870048,0.316006453,0.276214375,0.357590966,0.177795564,0.136176538,1.502972788,0.302538303,0.115138349,0.124399726,0.182597759,0.170706609,0.543905786,2.451177681,0.168305511,1.397896181,0.124399726,1.16327464,0
0.247678019,0.462939355,0.195410672,4.424330723,0.315789474,0.298124203,0.826443271,1.248952832,1.173010381,0.311236569,0.644144964,0.449644873,0.421234748,0.795847751,0.327627026,0.286468767,0.354033874,0.17472415,0.140143328,1.512228415,0.294391992,0.118985326,0.125241724,0.169377773,0.16630645,0.519736094,2.459333409,0.164941417,1.401660789,0.125241724,1.140143328,0
0.253497164,0.40831758,0.180718336,3.442155009,0.315689981,0.277504726,0.627410208,1.165028355,1.027410208,0.284120983,0.543667297,0.386956522,0.340453686,0.692627599,0.281285444,0.271455577,0.295463138,0.183760079,0.157023624,1.669826001,0.338661763,0.12095063,0.12618475,0.189842976,0.205686802,0.57476305,2.454661197,0.158721177,1.395812703,0.12618475,1.331730089,0
0.253756977,0.46157149,0.196221554,3.901889223,0.324602834,0.298196651,0.718763418,1.318162301,1.141906398,0.321811936,0.614212108,0.423572349,0.382352941,0.770717046,0.322885359,0.273722628,0.331043366,0.189223058,0.159008633,1.631300473,0.337231969,0.122110833,0.123781676,0.181982735,0.201475912,0.568783069,2.400167084,0.176970203,1.418685603,0.123781676,1.275132275,0
0.249051833,0.444795617,0.194479562,3.821112516,0.313316477,0.294563843,0.719553308,1.295828066,1.12642225,0.327222925,0.58259587,0.420564686,0.411504425,0.714496418,0.300463548,0.253687316,0.322166035,0.181918261,0.146828127,1.632035228,0.312095775,0.116829503,0.122884271,0.176276318,0.203385166,0.576991881,2.384064951,0.163891565,1.363698913,0.122884271,1.261455897,0
0.25842412,0.437800861,0.204965797,3.43628072,0.313655941,0.328350646,0.672409425,1.161388396,0.993412719,0.322016722,0.630352166,0.425639726,0.420572587,0.739295668,0.306308589,0.282999747,0.332151001,0.168929712,0.154353035,1.606230032,0.317691693,0.113817891,0.124001597,0.163738019,0.19149361,0.733626198,2.373602236,0.178714058,1.451677316,0.124001597,1.400758786,0
0.294966063,0.498585973,0.240950226,3.947115385,0.370475113,0.332013575,0.735576923,1.307975113,1.158088235,0.356617647,0.700791855,0.493495475,0.501414027,0.864536199,0.340214932,0.310237557,0.372737557,0.167125984,0.156692913,1.624409449,0.311614173,0.110826772,0.126181102,0.170472441,0.191732283,0.719488189,2.349212598,0.199409449,1.386811024,0.126181102,1.362204724,0
0.289354924,0.439076188,0.215290682,3.626227767,0.343243961,0.366870188,0.676931245,1.212370587,1.071144147,0.318024954,0.69046987,0.448101938,0.466684364,0.784974781,0.33660738,0.294398726,0.328112556,0.167123824,0.153996865,1.663009404,0.298197492,0.109326019,0.130681818,0.169083072,0.188283699,0.711990596,2.378722571,0.192202194,1.338753918,0.130681818,1.340517241,0
0.591618368,0.814979938,0.18724922,4.163798484,0.914578689,0.294605439,1.171466786,2.590905038,1.419170753,0.455639768,0.387873384,0.507177887,0.411591618,0.799108337,0.416228266,0.355060187,0.331341953,0.190661853,0.169434416,1.661612515,0.428592058,0.31566787,0.121155235,0.169241877,0.194368231,0.392057762,1.903537906,0.127990373,1.105222623,0.121155235,1.399614922,0
0.58980671,0.840444931,0.192833698,4.284555069,0.956236324,0.351932896,1.219274252,2.641958425,1.495076586,0.473103574,0.411834427,0.534372721,0.418946025,0.866794311,0.442469001,0.377279358,0.361779723,0.190930672,0.16971077,1.678407054,0.414417906,0.300421491,0.125333075,0.174991522,0.18458408,0.394554527,1.987209922,0.145874715,1.093115644,0.125333075,1.41097815,0
0.598901602,0.88604119,0.197162471,4.497665904,0.974645309,0.332723112,1.291258581,2.747459954,1.510480549,0.482562929,0.415011442,0.550389016,0.425354691,0.909748284,0.46590389,0.402105263,0.388649886,0.184096922,0.178248155,1.578563803,0.361648795,0.287703662,0.118600009,0.165715081,0.180476257,0.377941791,1.851042102,0.141809404,0.998700274,0.118600009,1.332265701,0
0.544843569,0.726998841,0.190961761,4.576825029,0.794090382,0.302780997,1.030475087,2.353765933,1.434298957,0.433371958,0.40023175,0.509501738,0.442757822,0.811819235,0.417149479,0.361529548,0.445886443,0.182766469,0.16190416,1.950056897,0.389429764,0.331837148,0.117713997,0.159122519,0.17695031,0.417941586,1.951827032,0.12251865,1.078644582,0.117713997,1.394424074,0
0.512785231,0.730650155,0.188625158,4.548216948,0.800825593,0.312349501,1.064786148,2.38871689,1.417612659,0.439743149,0.384015595,0.520353171,0.422313955,0.809998853,0.421167297,0.373695677,0.447196422,0.181668357,0.163666329,2.005070994,0.368027383,0.313197262,0.124239351,0.163159229,0.173744929,0.418990872,1.942254057,0.137043611,1.04773073,0.124239351,1.366823022,0
